participant_id,feedback_condition,got_feedback,trial_order,trial_sequence,correct,confidence,more_readable_is_human,reaction_time_ms,reaction_time_log2,correctness_total,age,gender,education_ordinal,ai_usage_ordinal,reading_disorder,stylometric_distance,dim1_difference,dim2_difference,dim3_difference,dim4_difference,dim5_difference,dim6_difference,dim7_difference,dim8_difference
20250225193428140,feedback,True,5,4,1,7,0,48328.0,15.56057167123656,16,19,male,4,6,false,6.285485028193739,0.40442491950000004,-1.4332586506,4.557062814,-2.9346496926,0.1062288811,2.5436435216,-1.081042249,-0.5103749321
20250225193428140,feedback,True,6,5,1,6,0,59944.0,15.871327736134008,16,19,male,4,6,false,2.740827612411185,0.296885501,-0.0829943018999999,1.3093596578,-0.24078831960000002,-0.16426527270000002,1.4119186888,0.3246628730000001,1.8758469482
20250225193428140,feedback,True,7,6,1,6,0,79609.0,16.28064391988356,16,19,male,4,6,false,3.0267672843904063,0.13724531680000007,-0.27660774490000006,2.5967482747,0.5172516101,-0.7320326964,-0.1423117291,1.0643811087,-0.6052186387
20250225193428140,feedback,True,8,7,1,7,0,81480.0,16.314158359853252,16,19,male,4,6,false,3.4987154237817224,0.5475740138999999,-0.9565065678,0.2037932179,-1.8453769816,-0.6325336363,2.2334001150000002,-1.2452451171999999,-0.8003182773999999
20250225193428140,feedback,True,9,8,1,5,0,97519.0,16.57339571159414,16,19,male,4,6,false,2.8789734504864133,-0.3447910125,0.3632203979,2.7934455268000002,0.0027616476999999806,-0.200311112,0.028393184999999987,0.4332728167,0.07534349819999997
20250225193428140,feedback,True,10,9,1,7,1,43553.0,15.410484476928275,16,19,male,4,6,false,3.7876816790552352,-0.05111012929999992,0.6408491371,-0.0740504757,-0.14636978500000009,0.6703417655999999,3.0893952483000002,1.9472800618,0.3474252885
20250225193428140,feedback,True,11,10,0,4,0,132680.0,17.017591391675385,16,19,male,4,6,false,3.1481745286269254,-0.03753750379999998,0.5153512029,1.6143461149,-0.6752870988999999,0.05483223100000001,-0.3985519899,-0.1301108178,2.5304351018
20250225193428140,feedback,True,12,11,1,5,1,88928.0,16.440350119200563,16,19,male,4,6,false,4.048431010431012,1.0854734144,0.6137943347,0.5300286046,-0.4994767697000002,-0.6236910524,1.7953947619,1.9760696801,2.6052074777
20250225193428140,feedback,True,14,12,1,6,1,49417.0,15.592719809955232,16,19,male,4,6,false,7.424827103976472,0.5008746183999999,-0.12821722869999996,3.7235671562999997,-3.2763950962,0.3328408372,-4.1437396189,-1.8572392221,-3.0871227233000003
20250225193428140,feedback,True,15,13,1,6,0,37879.0,15.20911062392269,16,19,male,4,6,false,7.469692448046454,-0.12785046449999982,-0.6279156842,1.1141751872999999,-1.555873326,-0.9227565707000001,6.4834457888,0.5775439292,2.916067093
20250225193428140,feedback,True,16,14,1,7,0,521359.00000000006,18.991917607324798,16,19,male,4,6,false,4.427279538047368,-1.1522361922000002,-0.6057234852000001,1.3932173666,0.13087975529999998,-1.4911855588,3.2186533154,-0.7318276088,1.6820034481
20250225193428140,feedback,True,17,15,1,6,0,41544.0,15.342352510087794,16,19,male,4,6,false,5.014513585397631,0.17356648149999998,0.30257032260000005,-0.4878219705,0.7155903592,0.23883686030000006,3.813288791,2.5358690565,-1.8013290139
20250225193428140,feedback,True,19,16,1,6,1,58672.0,15.840384550711667,16,19,male,4,6,false,3.2286916254758866,-0.10209064899999998,0.4268534001,-0.7911459281000002,0.2720058191000001,-0.2378124518,0.8560545907999999,2.8815500978,0.6627284894000001
20250225193428140,feedback,True,20,17,1,5,1,131360.0,17.003166506665167,16,19,male,4,6,false,2.8109698898084887,1.5315454794,-0.14270697200000004,0.6027072096999999,-1.2785754187,-0.8878904534000001,-0.9597214077,1.2755182028000003,-0.44853370089999967
20250225194537241,no_feedback,False,1,1,0,6,0,126577.0,16.94965575439685,7,20,female,4,5,false,3.8777414846783125,0.0700901236,0.10424745139999997,1.4347103151999998,-1.0496608733,0.9729751657999999,2.4709864662000003,1.2965809858,1.7684287336
20250225194537241,no_feedback,False,2,2,0,5,0,160980.0,17.29652193486904,7,20,female,4,5,false,6.011119801974836,1.7067041002,0.14490748269999998,2.1048115899999997,-1.601441576,-2.1325361371000002,1.8663756907,1.5316507829,3.9784236253999996
20250225194537241,no_feedback,False,4,3,0,3,0,190242.0,17.537476261658433,7,20,female,4,5,false,5.7836908293794895,2.6285393662,0.04793052190000002,3.1557657837999997,-1.8168612342,-2.0058609379,-0.6543175921,2.9205023063000004,0.5466052634999999
20250225194537241,no_feedback,False,5,4,1,5,0,117711.0,16.844889619825267,7,20,female,4,5,false,4.194573080233877,0.2351057549,0.005351777500000043,-0.08979861350000001,0.15364868769999998,1.1400513716,3.4044699739000004,-1.9469500556,0.9092418851000001
20250225194537241,no_feedback,False,6,5,0,6,0,103725.0,16.662404131646376,7,20,female,4,5,false,3.9092986775800136,0.08192907569999996,-0.1984983170000001,2.9721124623,0.45882770600000006,-0.42954029299999996,1.8192591194000003,0.8423582975,-1.4102307381
20250225194537241,no_feedback,False,7,6,0,5,0,85289.0,16.380072064014637,7,20,female,4,5,false,3.648296146062658,1.2516563147,0.45947653239999997,0.161057418,-2.1512590662,0.1548919841,-1.7020389414000001,1.9175874319,-0.5295071763999999
20250225194537241,no_feedback,False,8,7,1,4,0,382487.0,18.545051188636215,7,20,female,4,5,false,1.5825829916357637,0.09233184969999997,-0.12264308829999993,1.1676618904999998,0.5028489413,-0.21969324340000002,0.2737458334,0.8421358961000001,-0.17976737619999983
20250225194537241,no_feedback,False,9,8,0,6,0,138992.0,17.08464232218796,7,20,female,4,5,false,4.9281414093668845,-0.19835830749999994,-0.7357541830000001,1.1834304598,0.1907046350999999,-0.17514204349999996,-0.7456219762999998,1.8611530137999999,-4.2683139758
20250225194537241,no_feedback,False,10,9,1,3,0,168148.0,17.359372093579385,7,20,female,4,5,false,5.066729343992206,-0.9235964233000001,0.32461605360000007,1.1127902391,0.5247566521,1.6741785618,3.7424961011000004,-2.0491596117,1.480358947
20250225194537241,no_feedback,False,11,10,1,5,1,71541.0,16.126482664012833,7,20,female,4,5,false,8.714652501477998,1.1755118683,1.6244237867,-3.2535690132,-2.9879190005,-0.6808563942,-5.1710602451,2.1267213554,-4.5480592500000006
20250225194537241,no_feedback,False,12,11,0,6,0,101662.0,16.63342099280383,7,20,female,4,5,false,4.800697756523426,0.2852945372,-0.3853449439,-0.9456063776000001,-1.2260419406,-1.2141494135,3.9828554575,1.7555647107,-0.012694179000000028
20250225194537241,no_feedback,False,14,12,1,5,0,73375.0,16.16300097777214,7,20,female,4,5,false,6.010064449991217,1.151828659,-0.21934430559999998,-0.28871842,-2.1705079068,-2.5112024021,-1.4533523129,3.7673363415,-2.7093167127
20250225194537241,no_feedback,False,15,13,0,6,0,73374.0,16.16298131569552,7,20,female,4,5,false,4.233469631959007,0.3482373589,0.11671024170000005,2.1043633899,-0.8316030446,-0.3146088552,3.0895358332000002,-1.2146625615,1.2441262600000003
20250225194537241,no_feedback,False,16,14,0,3,0,99538.0,16.602959779031035,7,20,female,4,5,false,7.271862306363704,0.08900431380000001,-0.38002380810000014,2.9037074822999998,0.4881778163000001,1.3036396447,5.5752933582,-2.2762331736,2.4684401964
20250225194537241,no_feedback,False,17,15,0,2,0,130656.0,16.995413852225152,7,20,female,4,5,false,2.892905189154085,-0.46709565630000016,0.20248804600000003,2.1453480110000003,0.31123640799999996,-0.11632373280000002,-1.4019246017,0.7604917757,0.9236140655000002
20250225194537241,no_feedback,False,19,16,1,5,0,189385.0,17.53096254292742,7,20,female,4,5,false,3.8977195709960033,-0.7418679188999999,-0.29965249660000004,-1.6216661057999997,0.11541422019999997,2.4009156335,-0.2593861697,-1.7843439469000002,1.7009927808
20250225194537241,no_feedback,False,20,17,1,6,0,57068.0,15.800394382888996,7,20,female,4,5,false,5.781195337974008,-0.6931446044,-0.1465585701,5.1542441159,-1.114818538,-0.3153502207000001,-1.4880627462999998,1.3155077819,1.0329088425
20250225195217382,no_feedback,False,1,1,0,6,0,115626.0,16.81910631737432,7,20,male,4,2,false,3.3850083827593997,-0.7706959069000001,-0.3490337172,-0.04563383649999997,0.6868091202,1.5348972001,2.8006088256,0.029590511600000036,-0.2617269814
20250225195217382,no_feedback,False,2,2,0,2,0,166866.0,17.348330500866858,7,20,male,4,2,false,8.38943208027355,-0.7639701526,-0.1829857977,4.5413395743,-2.6524257227,0.09438716880000009,5.1723918913,-3.9127422856,-0.1849596751
20250225195217382,no_feedback,False,4,3,0,3,0,166335.0,17.3437322450679,7,20,male,4,2,false,2.0484415011465704,0.7679198496,0.3163785760000001,0.7299529004,0.18627872410000013,0.18354411660000003,1.249559733,-0.1470817135,-1.1498105433
20250225195217382,no_feedback,False,5,4,0,7,0,86382.0,16.398443099158506,7,20,male,4,2,false,3.709012171553795,0.7354428469000001,-0.19309112539999995,-0.5338072097,-0.44157959539999997,0.42024551050000003,0.2448767985,3.2068343047,-1.4759102464
20250225195217382,no_feedback,False,6,5,0,5,0,179538.0,17.453929703495966,7,20,male,4,2,false,5.688092961491412,0.45148428400000007,0.1098111569000001,-0.9793014811000003,1.6172315160000001,-0.8230506343,2.6438473189,4.2357568566,-1.7190284122
20250225195217382,no_feedback,False,7,6,0,6,0,144521.0,17.14091961695231,7,20,male,4,2,false,4.500102133572651,-1.0698413311999997,0.09026621290000003,0.9778449385000001,0.6420266271999999,-0.012305607299999965,3.916243389,-1.2278599323,-0.9407859015
20250225195217382,no_feedback,False,8,7,1,6,0,155169.0,17.243480835998877,7,20,male,4,2,false,5.479016808911974,0.8404108357,-1.2801462443,0.06496773500000008,-0.24735473610000014,-0.5593241475999999,-0.7046442314999999,-0.6693217994999999,-5.1334000988
20250225195217382,no_feedback,False,9,8,1,4,0,119210.0,16.86314573662351,7,20,male,4,2,false,8.260792997107718,0.3633456143,0.1503924339,6.0324538279,-2.6857933953,0.8977128424999999,-3.0697558130000004,-2.1613124248,-3.0954025872
20250225195217382,no_feedback,False,10,9,0,5,0,113334.0,16.79022120649509,7,20,male,4,2,false,3.7103734188217046,-0.8318142260000001,0.2469761452,0.16329247969999994,0.4661668185000001,1.1688165654,2.4103890574999998,0.9266229509,-2.1760618517
20250225195217382,no_feedback,False,11,10,0,6,1,84299.0,16.363227896795124,7,20,male,4,2,false,3.857728420801562,-1.0973810984999999,0.22715748410000003,0.20511791089999998,-2.094921828,-0.001280230999999965,-0.26843446940000004,1.0547228812,-2.8303626779
20250225195217382,no_feedback,False,12,11,1,2,0,105976.0,16.693378054306905,7,20,male,4,2,false,2.585905050046777,0.19434383970000013,0.11264180089999998,-1.1571860488999999,1.2634012313,-0.2554813735,-0.7786083190000002,1.5153143217,0.8564495673000001
20250225195217382,no_feedback,False,14,12,1,1,1,143387.0,17.129554704294573,7,20,male,4,2,false,2.8753085626771284,0.2796980361,0.5223655644999999,2.7159691170999998,0.41541808719999995,-0.36949519510000006,0.0692917645,0.23914978250000002,0.4107571761000002
20250225195217382,no_feedback,False,15,13,1,5,0,115445.0,16.816846164816813,7,20,male,4,2,false,5.014238576974122,-0.7302726111,-0.11436873479999998,1.9776985273999999,-0.3867073253,-1.1033107201999999,4.1447810452,1.4491815393999998,-0.1968364803
20250225195217382,no_feedback,False,16,14,0,3,0,108390.0,16.725872135040962,7,20,male,4,2,false,4.965969365001037,-1.1446366243000001,-0.3590398054,-1.6318840511000001,2.3258475981,1.5570610882,3.4672213533,0.613123705,-0.5719726584
20250225195217382,no_feedback,False,17,15,1,5,0,88931.0,16.440398787922675,7,20,male,4,2,false,4.730186715324681,-0.6308884225,-1.0655117771,2.5875398481,0.2940126462,-1.2328900592,1.3791020592,1.175650064,-3.0422740591
20250225195217382,no_feedback,False,19,16,1,1,0,86965.0,16.408147269176784,7,20,male,4,2,false,4.893821989891142,0.9281937971,-0.4433202197,3.1002017151000003,-2.632827061,-1.3351654169,0.0546061713999999,1.5594557534,-1.4597387944
20250225195217382,no_feedback,False,20,17,0,2,0,101074.0,16.625052404465634,7,20,male,4,2,false,5.861057309711805,-0.4227319601999999,0.6224455966,0.9953830679,1.2352499726,-0.05405397650000002,5.5829857222,0.1284373282,-0.28297430310000005
20250225200700650,feedback,True,1,1,0,6,1,481237.0,18.87638804310293,12,26,female,5,3,false,4.688024805106917,0.7559896946,-0.38751444909999994,2.6584985789999998,-2.1442545395,-1.7634289871,0.034179640600000116,1.9181275403,-1.6734345463000002
20250225200700650,feedback,True,2,2,1,4,1,22033.0,14.427378324450006,12,26,female,5,3,false,6.282253582241722,0.5586727005000001,0.24353949740000003,2.8917829093000003,1.5716545786999998,1.9798577901,4.454499991900001,-0.7406093033000001,-1.9879305074
20250225200700650,feedback,True,4,3,1,4,0,27282.0,14.735661789465697,12,26,female,5,3,false,5.014513585397631,0.17356648149999998,0.30257032260000005,-0.4878219705,0.7155903592,0.23883686030000006,3.813288791,2.5358690565,-1.8013290139
20250225200700650,feedback,True,5,4,1,4,1,54717.0,15.739701512482148,12,26,female,5,3,false,5.476771591937494,-0.011190137900000119,0.4145740628000001,-0.3701890581,0.2400293886,-3.9195787203999997,2.8186365749,1.8607223121,1.6906445936
20250225200700650,feedback,True,6,5,1,4,1,21497.0,14.391847719033478,12,26,female,5,3,false,3.316784680270038,0.8591294010999999,-0.005676239599999966,1.6086276184,0.7469310708999999,-0.6958410688,-0.6425216289000001,1.8563503473,-1.6656142349999998
20250225200700650,feedback,True,7,6,0,4,0,32950.0,15.007990844782777,12,26,female,5,3,false,5.73161979093691,0.4925574576,-0.05438470179999999,4.3053831364,-1.0082371762,-1.2959921891,0.33683289289999996,-0.02947443600000002,-3.3554594072999997
20250225200700650,feedback,True,8,7,1,4,0,38117.0,15.21814695589491,12,26,female,5,3,false,4.306612363365959,1.0560889435,0.509541162,0.6352409133000001,1.6283315318,0.6671858482,-0.889929099,1.1033805129,-3.4150256349
20250225200700650,feedback,True,9,8,1,4,0,33233.0,15.020328913017702,12,26,female,5,3,false,4.834527939591363,-0.1290680596,-0.5997891204,2.4395483506,-1.3709908385,0.2816429614,3.5433994342,0.11200692589999994,1.5867245987
20250225200700650,feedback,True,10,9,1,5,0,27350.0,14.73925321256728,12,26,female,5,3,false,1.6893577053010325,-0.468990311,0.16312114960000001,0.911648182,-1.0967494233,-0.1827270306,-0.06274023559999997,0.656890489,-0.32338322550000004
20250225200700650,feedback,True,11,10,1,3,0,41000.0,15.32333628928017,12,26,female,5,3,false,4.831463202067514,0.09842396679999998,-0.7347466197,1.3336345724,-0.013618998900000012,-2.2295157492,-0.49635750749999996,3.7517207525,-1.3123301013
20250225200700650,feedback,True,12,11,1,5,0,32833.0,15.002858956672798,12,26,female,5,3,false,3.560597368137456,-1.2412824517,-1.1682410815,-0.5821644802,-0.3185157798,0.45473508069999996,2.8349413753,-0.2976537591999999,-0.9998210485999999
20250225200700650,feedback,True,14,12,0,5,0,32783.0,15.0006602622688,12,26,female,5,3,false,5.158035127706471,-0.03426899400000005,-0.2062418013,1.5042743094,0.13855703029999988,-0.7113356130999999,4.602950382,0.8646752731999998,-1.3560100234999997
20250225200700650,feedback,True,15,13,1,4,1,42320.0,15.369052007001388,12,26,female,5,3,false,5.014238576974122,-0.7302726111,-0.11436873479999998,1.9776985273999999,-0.3867073253,-1.1033107201999999,4.1447810452,1.4491815393999998,-0.1968364803
20250225200700650,feedback,True,16,14,0,5,0,33115.0,15.01519723778057,12,26,female,5,3,false,2.833384975730749,-0.06465192240000017,-0.3766113461,-2.137435303,0.6272717889,-0.10086137350000002,1.5417435264000001,-0.6600554903,0.3116656924000001
20250225200700650,feedback,True,17,15,1,5,0,24817.0,14.59904110554503,12,26,female,5,3,false,1.774357629598564,0.6825699288000002,-0.2333234677,-0.09564801179999993,0.314946058,-0.1625783313,1.1974277564000002,1.0079743452,0.2082946509999999
20250225200700650,feedback,True,19,16,1,5,1,16532.0,14.01297364837454,12,26,female,5,3,false,3.515795507572354,0.5363880684,0.013828691900000134,0.0783395486,0.33241980460000004,-2.0969955164000003,-0.564775743,2.6906931347,0.009125034499999796
20250225200700650,feedback,True,20,17,0,6,0,14617.0,13.835359621808239,12,26,female,5,3,false,1.9194533439466666,-0.3148660366,-0.5049446711000001,0.9309988709,-0.7283141003,-0.4630584663,1.2157168543,0.29556189969999996,-0.39146343610000006
20250225200856121,feedback,True,1,1,0,5,0,28966.0,14.822072851917614,10,23,female,5,4,false,5.333069503134892,-0.3799101934,-0.2159387034,1.4772038557,0.5378137294,-0.33450259120000003,3.6550044523,3.2108199185,-1.4138529374999997
20250225200856121,feedback,True,2,2,1,4,1,14111.0,13.784532610143746,10,23,female,5,4,false,6.072343927946079,-0.17709244939999996,-0.8441736152,3.909900864,-0.2213167572000001,1.9339736297,0.8469239753000001,-2.9175906059,-2.7969974819
20250225200856121,feedback,True,4,3,0,4,0,32942.0,15.007640527281902,10,23,female,5,4,false,4.372131644881093,1.1563936863,0.239192285,0.6923907390999999,-1.7174755826,-0.6615508295,2.6663855829,1.8864450856000001,1.7849402967999999
20250225200856121,feedback,True,5,4,1,4,0,27799.0,14.76274536605977,10,23,female,5,4,false,2.892905189154085,-0.46709565630000016,0.20248804600000003,2.1453480110000003,0.31123640799999996,-0.11632373280000002,-1.4019246017,0.7604917757,0.9236140655000002
20250225200856121,feedback,True,6,5,1,3,1,48129.0,15.554618827576345,10,23,female,5,4,false,6.428608972747672,0.36972153669999996,0.3718879,1.606754509,-2.0453374091,0.6203690209,5.037761149900001,0.3932653683999999,2.8928188251
20250225200856121,feedback,True,7,6,1,4,1,22046.0,14.428229298205096,10,23,female,5,4,false,6.494380164540931,-0.4380367925,0.37961911820000005,3.9599053834999998,0.1777717981,-0.4798955656,4.7734697999,-1.3541103531,1.1307540952
20250225200856121,feedback,True,8,7,0,3,0,49163.0,15.585285333361465,10,23,female,5,4,false,3.712253261934918,0.8443856242000001,-0.20197203449999998,1.4090303721000002,-1.3503262000999998,-0.6417802348,2.6641919643,-0.1495745007,-1.2985083117999998
20250225200856121,feedback,True,9,8,1,4,1,18083.0,14.142346422683332,10,23,female,5,4,false,3.1481745286269254,-0.03753750379999998,0.5153512029,1.6143461149,-0.6752870988999999,0.05483223100000001,-0.3985519899,-0.1301108178,2.5304351018
20250225200856121,feedback,True,10,9,1,4,0,18534.0,14.177886656348793,10,23,female,5,4,false,3.610525119408716,1.2103523458,0.08406931240000004,0.019310715100000042,2.8547696369,-1.1777246161,1.1312970195999998,0.8373023089,-0.21411499180000004
20250225200856121,feedback,True,11,10,1,4,1,31027.0,14.92123658900528,10,23,female,5,4,false,5.683828324124589,0.5528801149999999,0.04500143700000003,0.0474864908999999,-0.9430250505000001,-1.2455834449,2.3806248788,4.8548830688999995,-0.5638342930999998
20250225200856121,feedback,True,12,11,1,6,1,22633.0,14.466140205792193,10,23,female,5,4,false,3.8192244161344315,-0.5098469938000001,-0.8087533182000001,3.0869289338000003,-1.1688484848,-0.4911509553000002,1.2488009475000001,-0.9455954235999999,-0.2867550501
20250225200856121,feedback,True,14,12,0,4,0,17092.0,14.061033601681112,10,23,female,5,4,false,5.240936431128273,-0.0550231295000001,0.5449038050999999,1.0665108527,0.2881224417000001,0.8440095955,4.6492432037,0.5707875953999999,-1.8147710571
20250225200856121,feedback,True,15,13,0,3,0,43624.0,15.412834440119273,10,23,female,5,4,false,4.373602985895177,0.07561278809999994,-0.1981484261,-1.7136851611,3.1964069272,-0.7199742975000001,-0.7846629257,1.300612342,-1.7618279002000001
20250225200856121,feedback,True,16,14,1,4,0,34429.0,15.071336657582098,10,23,female,5,4,false,2.8963274585524417,0.07779320460000005,0.111930639,1.2313566592999998,-0.20149216810000004,-0.23493596790000001,1.5971642103,0.9521625619999998,1.8167421975
20250225200856121,feedback,True,17,15,0,5,0,24930.0,14.605595262378863,10,23,female,5,4,false,3.420649138993592,-0.022992883899999983,0.45520571079999994,-2.193104263,1.5787281954,0.46520884389999995,0.12410010770000013,-0.8601662182,1.7942420597000002
20250225200856121,feedback,True,19,16,0,3,0,25642.0,14.64622117183188,10,23,female,5,4,false,3.107518144950126,0.7832899877999999,0.48755950109999996,1.3029426053000002,-2.3785528743,0.37594697369999996,0.7227411991,-0.8561700287,0.23134445009999993
20250225200856121,feedback,True,20,17,1,3,1,18782.0,14.197063076004984,10,23,female,5,4,false,3.9231522482689036,-0.28955780230000006,0.4469466565,1.3825031653000002,1.5820601579,-0.5239806523,2.5181138594999997,1.6090734378,-1.2201306166
2025022520104873,feedback,True,1,1,0,5,0,69831.0,16.091580012227364,11,19,female,5,2,false,3.4991920721518643,0.32827762779999997,0.3042220938,3.0802974129,-0.3463180525,0.013128647599999987,1.0757460998,-0.000613108400000062,-1.1306887815
2025022520104873,feedback,True,2,2,1,3,0,51729.0,15.658685681878174,11,19,female,5,2,false,3.7319925777830005,-0.20853932979999995,-0.1484781995,1.308472526,-0.11299041509999996,-0.5968094681999998,3.2631674903,0.2619772491000001,1.0316449474
2025022520104873,feedback,True,4,3,1,5,0,71683.0,16.12934339633328,11,19,female,5,2,false,4.281954978105396,1.6312296471,0.10845390739999994,2.6022554257,-1.119733334,-0.8530634179000001,0.9176339853,2.3647669019,0.6892301188999999
2025022520104873,feedback,True,5,4,1,5,0,51222.0,15.64447596465488,11,19,female,5,2,false,4.786968901972654,0.0835507285,0.8677291393,-0.07881582409999999,1.3877843361,-0.5787410856999999,4.4544669805,-0.07497804309999978,-0.20035058220000002
2025022520104873,feedback,True,6,5,0,3,0,58826.0,15.84416631999313,11,19,female,5,2,false,4.431598015818367,1.060317059,-0.07187587120000005,-1.9156713566,-1.4859755641999999,-0.1269381022,2.6803239662,1.7045828025,1.5892923165
2025022520104873,feedback,True,7,6,1,5,0,58880.0,15.845490050944376,11,19,female,5,2,false,5.2376140233618695,-0.3226842380000001,-0.30764513719999986,-2.7976762551,1.1994777206,0.2684966575,0.6965031237,3.9723806085,-1.2771358675
2025022520104873,feedback,True,8,7,1,5,0,55954.0,15.771953648800983,11,19,female,5,2,false,2.5582977775183893,0.9117960333999999,-0.2093815341,0.07654180499999999,-0.4929300822,0.2493581574999999,1.3767778802000001,0.8909268307,1.633826408
2025022520104873,feedback,True,9,8,0,3,1,90750.0,16.46961002265784,11,19,female,5,2,false,3.7876816790552352,-0.05111012929999992,0.6408491371,-0.0740504757,-0.14636978500000009,0.6703417655999999,3.0893952483000002,1.9472800618,0.3474252885
2025022520104873,feedback,True,10,9,0,3,1,60205.0,15.877595686728084,11,19,female,5,2,false,2.129530991531341,0.36924149799999995,-0.4592174617,0.5870152928999999,-0.6233819957999999,-0.744928139,1.6046611783000002,-0.2984114718,0.4853713838
2025022520104873,feedback,True,11,10,1,5,1,59082.0,15.850431043520198,11,19,female,5,2,false,6.446492547985202,0.12285328449999999,0.27938113749999993,4.3322575231,-1.9016078897000002,1.3674098366999998,4.1134929972,0.1826643564999999,-0.5055205658
2025022520104873,feedback,True,12,11,1,3,0,77093.0,16.23431224975775,11,19,female,5,2,false,3.983254094893293,-0.7776666626,0.5321487823,2.2342797872999998,-2.2084186374000003,1.0534696045,1.7620705811,-0.6261276879,0.7088861347
2025022520104873,feedback,True,14,12,0,3,0,58147.0,15.827417139661167,11,19,female,5,2,false,2.9823616716319887,0.9323123084,-1.1480538199,1.1281145069,1.0916479910999999,-1.0873837903,0.754717438,-0.6531224222,1.4367807182999999
2025022520104873,feedback,True,15,13,1,5,0,92134.0,16.4914460285867,11,19,female,5,2,false,7.992673209590903,1.0466652992999999,0.3681436159,-1.5469664505999998,6.638149510799999,-1.2807875093,1.7430235687,3.3608904043,0.46853049299999994
2025022520104873,feedback,True,16,14,1,6,0,61485.0,15.907946870243297,11,19,female,5,2,false,5.229445506103398,-1.5777096290000001,0.8557850051,0.4332257918,2.3849573423,1.3658825334,2.5694809095,-0.25922796390000014,-3.1168561348
2025022520104873,feedback,True,17,15,0,3,0,45859.0,15.484917275445687,11,19,female,5,2,false,6.718690580383639,-0.4975765835999999,-0.049922563700000006,2.2558884858,0.365537798,-5.4743627981,1.5382877235999999,0.16846703360000004,-2.7027244304
2025022520104873,feedback,True,19,16,1,3,0,66295.0,16.016612445253536,11,19,female,5,2,false,4.744674923024797,0.7952236055999999,0.2670001394,1.8940314006,1.9441989741999999,-1.4578361472,-1.2781318167999998,1.1640078785,-3.0540439348
2025022520104873,feedback,True,20,17,1,5,0,46639.0,15.509249235186758,11,19,female,5,2,false,3.1838021586354928,0.7065947210999999,-0.36010375089999996,0.3749480067,-0.7444121848,-0.3456281888,-0.10777405170000004,-1.8377699857,-2.3031363949999997
20250225201535458,feedback,True,1,1,1,4,0,41070.0,15.325797326866418,8,21,female,4,5,false,3.420649138993592,-0.022992883899999983,0.45520571079999994,-2.193104263,1.5787281954,0.46520884389999995,0.12410010770000013,-0.8601662182,1.7942420597000002
20250225201535458,feedback,True,2,2,1,4,0,22283.0,14.443655857907856,8,21,female,4,5,false,2.0484415011465704,0.7679198496,0.3163785760000001,0.7299529004,0.18627872410000013,0.18354411660000003,1.249559733,-0.1470817135,-1.1498105433
20250225201535458,feedback,True,4,3,0,4,0,28049.0,14.775661716488402,8,21,female,4,5,false,6.990365344448091,1.5105999016,0.034986814899999996,1.9587080017,-1.4973580007999998,-1.357261606,6.084876973,0.19809338049999992,1.2634578186
20250225201535458,feedback,True,5,4,1,4,1,7200.0,12.813781191217037,8,21,female,4,5,false,3.5660450233645022,0.24332080430000014,-0.21991407529999996,2.0432880859,-0.9791834463,1.1853079023,1.6713161042,-0.2962392614,1.7858536970999999
20250225201535458,feedback,True,6,5,0,4,0,25399.0,14.632484076411412,8,21,female,4,5,false,4.625279245301586,1.0921673204,-0.9035352915,-2.1308235595,-0.12006205079999988,-1.5941258,0.9120596196999999,3.1451437199,-1.250663762
20250225201535458,feedback,True,7,6,0,3,0,27483.0,14.746251874567568,8,21,female,4,5,false,4.602674901838887,0.26376378380000004,-0.0101123663,1.9838215405,-1.0131388988999999,0.28511954529999994,3.2600716644,0.8966608052,2.1539691998
20250225201535458,feedback,True,8,7,1,3,1,48767.0,15.573617604368476,8,21,female,4,5,false,5.015450034091772,-0.11439190989999992,0.0647729349,0.4555462688,-0.47575735360000004,2.3654814682,0.5481539726,-1.7244591039,-3.9791778025999998
20250225201535458,feedback,True,9,8,0,4,1,7934.0,12.953832682145281,8,21,female,4,5,false,4.015210518388254,0.8892596584,-0.7752592717,2.2720343876999998,-0.5129042397000001,-1.8194336100000001,-0.6796343853,-0.9832442016999999,-2.1367929454
20250225201535458,feedback,True,10,9,0,4,0,38566.0,15.235041899396835,8,21,female,4,5,false,5.924919478567665,2.0929449802,-0.8477200208000001,2.620787667,-1.4783370499,-2.1127731611000002,-3.1874518734,-0.2452497938,-2.5035588945000002
20250225201535458,feedback,True,11,10,0,4,0,13783.0,13.750602317959158,8,21,female,4,5,false,2.9548234017184947,-0.6735035422,-0.09282567129999997,0.9889091307,0.6366076331,-0.2269913897,-0.6560638342,-0.2345599920000001,-2.5196396421
20250225201535458,feedback,True,12,11,0,5,0,25931.0,14.662390222733428,8,21,female,4,5,false,6.158980669354691,1.1063506220000001,-0.5087702469,4.924590741399999,-1.793543764,-0.23212427019999998,-1.8848872115,0.2782994445,-2.3016643459
20250225201535458,feedback,True,14,12,1,5,1,15783.0,13.946083835455946,8,21,female,4,5,false,5.014513585397631,0.17356648149999998,0.30257032260000005,-0.4878219705,0.7155903592,0.23883686030000006,3.813288791,2.5358690565,-1.8013290139
20250225201535458,feedback,True,15,13,1,4,1,54284.0,15.728239411425301,8,21,female,4,5,false,2.0110844959986656,0.6091228572,1.0948488032,0.9453310125000001,0.9869113579999997,0.1352722327,0.7079100431,-0.27275387430000003,0.11515927780000002
